Fund,Fund Name,Dept,Department,Cost Center,CC Name,Account,Description, FY2009 Budget 
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520124,Other Equipment Services," 1,020 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520127,Structural Construction Work Services," 7,500 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520510,Mail/Delivery Services," 1,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520515,Print Shop Services," 1,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520520,Printing & Reproduction Services," 1,554 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520605,Advertising Services," 2,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520705,Insurance Fees," 517,825 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520765,Membership & Professional Fees, 315 
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520805,Education & Training," 12,151 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520815,Tuition Reimbursement," 1,007,746 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520905,Travel - Training Related," 3,485 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,520910,Travel - Non-Training Related," 44,100 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,521405,Building Maintenance Services," 1,131,752 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,521610,Voice Services," 37,422 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,521725,Other Rental," 13,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,521730,Parking Space Rental," 50,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,522305,Freight Charges," 9,100 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,522415,Banking Over/Short, 300 
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,522430,Miscellaneous Other Services & Charges," 10,998 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,522780,Interfund Photo Copy Services," 666,214 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,522795,Other Interfund Services," 400,000 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,532030,Transfers to Trans Debt Service  ," 617,481 "
1000,General Fund,1000,Police Department,1000010002,HPD-Budget & Finance,551040,Non-Capital Other," 147,400 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500010,Salary Base Pay - Civilian," 654,037 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500020,Salary Base Pay - Classified," 594,376 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500050,Sal-Edu/Incen-Classfd," 78,840 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500060,Overtime - Civilian," 3,700 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500070,Overtime - Classified," 21,318 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500110,Bilingual Pay - Civilian, 286 
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500130,Equipment Allowance-Classified," 22,782 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,500160,Training Incent.-Classified," 73,474 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,501020,Clothing Allowance - Classified," 11,143 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,501070,Pension - Civilian," 97,123 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,501090,Pension - Police," 122,806 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,501140,Third Party Disability B-Classified," 4,961 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,502010,FICA - Civilian," 48,463 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,502020,FICA - Classified," 7,067 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503010,Health Ins-Act Civilian," 48,260 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503015,Basic Life Insurance - Active Civilian, 906 
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503020,Health Ins.Act-Classified," 69,877 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503025,Basic Life Insurance - Active Classified, 844 
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503060,Long Term Disability-Civilian," 1,901 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503080,Workers Compensation-Classified-Admin," 1,962 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503090,Workers Compensation-Civilian-Admin," 2,376 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503100,Workers Compensation-Civilian-Clm," 4,295 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,503110,Workers Compensation-Classified-Clm," 2,149 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,504030,Unemployment Claims, 382 
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,511055,Publications & Printed Materials," 3,750 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,511150,Miscellaneous Parts & Supplies," 1,462 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,520107,Computer Info/Contr," 10,000 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,520142,Classified C.S. Arbitration Cost ," 75,000 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,520765,Membership & Professional Fees, 700 
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,520910,Travel - Non-Training Related," 21,000 "
1000,General Fund,1000,Police Department,1000010003,HPD- Legal Services,522430,Miscellaneous Other Services & Charges," 1,038 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500010,Salary Base Pay - Civilian," 1,150,445 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500020,Salary Base Pay - Classified," 1,365,577 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500050,Sal-Edu/Incen-Classfd," 38,880 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500060,Overtime - Civilian," 14,600 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500070,Overtime - Classified," 45,186 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500110,Bilingual Pay - Civilian," 4,052 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500120,Bilingual Pay - Classified," 10,000 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500130,Equipment Allowance-Classified," 46,005 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500150,Shift Differential Pay-Classified," 1,040 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500160,Training Incent.-Classified," 143,973 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500170,Weekend Prem Pay-Classified," 1,144 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,500190,Temporary Higher Class Pay," 3,000 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,501020,Clothing Allowance - Classified, 857 
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,501070,Pension - Civilian," 170,844 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,501090,Pension - Police," 286,548 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,501120,Termination Pay - Civilian," 23,400 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,501140,Third Party Disability B-Classified," 15,000 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,502010,FICA - Civilian," 89,437 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,502020,FICA - Classified," 12,843 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503010,Health Ins-Act Civilian," 102,027 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503015,Basic Life Insurance - Active Civilian," 1,578 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503020,Health Ins.Act-Classified," 160,539 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503025,Basic Life Insurance - Active Classified," 1,936 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503060,Long Term Disability-Civilian," 4,602 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503080,Workers Compensation-Classified-Admin," 4,796 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503090,Workers Compensation-Civilian-Admin," 5,908 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503100,Workers Compensation-Civilian-Clm," 4,295 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,503110,Workers Compensation-Classified-Clm," 5,372 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,504030,Unemployment Claims, 944 
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511040,Audiovisual Supplies," 2,041 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511045,Computer Supplies," 7,672 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511050,Paper & Printing Supplies," 4,064 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511055,Publications & Printed Materials," 9,500 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511070,Miscellaneous Office Supplies ," 11,849 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511095,Small Technical & Scientific Equipment," 1,000 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511125,Food Supplies, 700 
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511145,Small Tools & Minor Equipment," 3,663 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,511150,Miscellaneous Parts & Supplies," 1,063 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,520114,Miscellaneous Support Services, 597 
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,520122,Office Equipment Services," 1,500 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,520520,Printing & Reproduction Services," 1,554 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,520605,Advertising Services," 2,000 "
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,520765,Membership & Professional Fees, 955 
1000,General Fund,1000,Police Department,1000010004,HPD-Public Affairs,521725,Other Rental," 4,700 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,500010,Salary Base Pay - Civilian," 582,045 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,500060,Overtime - Civilian," 1,600 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,500110,Bilingual Pay - Civilian, 906 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,500160,Training Incent.-Classified," 143,973 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,501070,Pension - Civilian," 86,433 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,501120,Termination Pay - Civilian, 321 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,501140,Third Party Disability B-Classified," 15,000 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,501160,Vehicle Allowance - Civilian," 4,200 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,502010,FICA - Civilian," 42,807 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,502020,FICA - Classified," 2,088 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503010,Health Ins-Act Civilian," 57,158 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503015,Basic Life Insurance - Active Civilian, 805 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503060,Long Term Disability-Civilian," 1,891 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503090,Workers Compensation-Civilian-Admin," 2,070 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503100,Workers Compensation-Civilian-Clm," 4,295 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,503110,Workers Compensation-Classified-Clm," 16,115 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,504030,Unemployment Claims, 333 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,511045,Computer Supplies, 202 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,511070,Miscellaneous Office Supplies ," 3,625 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,511125,Food Supplies, 500 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,511150,Miscellaneous Parts & Supplies," 1,997 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,520765,Membership & Professional Fees, 500 
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,520905,Travel - Training Related," 5,139 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,520910,Travel - Non-Training Related," 1,995 "
1000,General Fund,1000,Police Department,1000010005,HPD-Public Safety,522430,Miscellaneous Other Services & Charges," 10,894 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500010,Salary Base Pay - Civilian," 58,210 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500020,Salary Base Pay - Classified," 317,185 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500040,Salary Assignment Pay - Classified, 416 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500050,Sal-Edu/Incen-Classfd," 21,600 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500060,Overtime - Civilian," 3,500 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500070,Overtime - Classified," 15,300 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500110,Bilingual Pay - Civilian," 1,406 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500120,Bilingual Pay - Classified," 6,400 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500130,Equipment Allowance-Classified," 11,598 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500160,Training Incent.-Classified," 38,611 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,500190,Temporary Higher Class Pay," 8,000 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,501020,Clothing Allowance - Classified," 10,286 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,501070,Pension - Civilian," 8,644 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,501090,Pension - Police," 68,226 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,501140,Third Party Disability B-Classified," 8,000 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,502010,FICA - Civilian," 4,829 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,502020,FICA - Classified," 3,592 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503010,Health Ins-Act Civilian," 11,100 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503015,Basic Life Insurance - Active Civilian, 79 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503020,Health Ins.Act-Classified," 20,908 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503025,Basic Life Insurance - Active Classified, 380 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503060,Long Term Disability-Civilian, 318 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503080,Workers Compensation-Classified-Admin, 654 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503090,Workers Compensation-Civilian-Admin, 436 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503100,Workers Compensation-Civilian-Clm," 4,295 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,503110,Workers Compensation-Classified-Clm," 5,372 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,504030,Unemployment Claims, 70 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511040,Audiovisual Supplies," 2,041 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511045,Computer Supplies," 1,010 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511055,Publications & Printed Materials," 1,000 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511070,Miscellaneous Office Supplies ," 6,707 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511130,Weapons Munitions & Supplies," 137,956 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,511150,Miscellaneous Parts & Supplies, 332 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,520122,Office Equipment Services, 500 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,520520,Printing & Reproduction Services," 1,036 "
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,520765,Membership & Professional Fees, 420 
1000,General Fund,1000,Police Department,1000010006,HPD-Admin. Ops.,521725,Other Rental," 9,000 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500010,Salary Base Pay - Civilian," 1,448,072 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500020,Salary Base Pay - Classified," 5,053,740 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500030,Salary Part Time - Civilian," 88,114 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500040,Salary Assignment Pay - Classified, 520 
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500050,Sal-Edu/Incen-Classfd," 119,880 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500060,Overtime - Civilian," 43,300 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500070,Overtime - Classified," 162,588 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500110,Bilingual Pay - Civilian," 1,545 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500120,Bilingual Pay - Classified," 15,000 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500130,Equipment Allowance-Classified," 110,906 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500150,Shift Differential Pay-Classified," 39,092 "
1000,General Fund,1000,Police Department,1000010008,HPD - Crime Analysis,500160,Training Incent.-Classified," 112,679 "
